City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Visakhapatnam,13/08/2019,38.76,100.88,11.89,29.49,25.35,11.8,1.04,11.26,9.43,6.95,21.26,5.21,64.11172413793103,Satisfactory
Visakhapatnam,13/09/2016,22.89,54.42,16.53,28.03,25.98,17.05,0.59,18.84,27.81,5.33,9.74,5.88,38.150000000000006,Good
Visakhapatnam,13/09/2017,43.83,82.1,10.925,27.12,0.0,12.585,0.0,10.825,24.75,0.0,0.0,0.0,72.67827586206897,Satisfactory
Visakhapatnam,13/09/2018,64.77,109.78,5.32,26.21,18.28,8.12,0.86,2.81,21.69,4.44,16.07,2.53,113.86999999999999,Moderate
Visakhapatnam,13/09/2019,34.27,97.09,21.38,47.83,42.83,6.12,1.06,12.33,17.62,4.73,14.54,5.33,56.52517241379311,Satisfactory
Visakhapatnam,13/10/2016,51.4,107.77,6.57,39.39,26.03,10.81,0.84,13.92,57.18,4.93,9.8,5.79,85.46896551724137,Satisfactory
Visakhapatnam,13/10/2017,60.565,113.16,6.550000000000001,37.72,0.0,0.22,0.0,9.91,53.725,0.0,0.0,0.0,,
Visakhapatnam,13/10/2018,69.73,118.55,6.53,36.05,24.48,15.64,0.53,5.9,50.27,3.81,9.67,2.26,130.80241379310345,Moderate
Visakhapatnam,13/10/2019,28.92,161.21,24.9,34.79,38.75,4.75,0.6,21.58,24.13,3.05,8.76,2.92,48.2,Good
Visakhapatnam,13/11/2016,78.65,120.82,3.86,28.57,16.77,15.63,1.2,8.27,80.0,5.07,8.23,3.74,161.25344827586207,Moderate
Visakhapatnam,13/11/2017,33.02,72.5,1.64,19.44,2.73,0.14,0.75,5.84,89.53,2.7,4.62,0.62,54.41310344827587,Satisfactory
Visakhapatnam,13/11/2018,56.29,120.8,3.58,24.96,16.19,9.87,0.75,10.24,116.88,3.85,6.81,1.65,93.73137931034483,Satisfactory
Visakhapatnam,13/11/2019,41.18,78.79,3.02,26.24,16.35,10.84,0.92,5.74,70.23,2.91,6.99,1.14,68.20068965517241,Satisfactory
Visakhapatnam,13/12/2016,48.07,84.67,3.86,18.08,13.73,10.72,0.96,32.54,93.76,4.34,4.75,2.23,79.84241379310345,Satisfactory
Visakhapatnam,13/12/2017,80.72,149.08,37.79,41.51,52.74,15.23,1.26,7.11,36.13,4.02,8.39,2.33,168.32,Moderate
Visakhapatnam,13/12/2018,82.35,135.92,4.34,27.44,18.12,12.38,0.84,5.79,86.41,4.37,9.29,2.48,173.88448275862066,Moderate
Visakhapatnam,13/12/2019,37.07,110.43,11.7,35.91,28.61,10.64,0.95,8.72,47.92,4.4,9.01,3.35,61.256206896551724,Satisfactory
Visakhapatnam,14/01/2017,73.17,113.17,3.86,18.95,13.18,13.54,0.95,3.3,90.96,3.5,4.92,1.47,142.5458620689655,Moderate
Visakhapatnam,14/01/2018,199.94,283.0,36.34,62.91,62.89,27.2,2.11,14.33,37.74,5.08,7.05,2.3,361.5818604651163,Very Poor
Visakhapatnam,14/01/2019,203.05,306.16,20.25,80.39,59.22,16.24,1.71,36.83,83.48,5.91,8.06,3.12,363.9686046511628,Very Poor
Visakhapatnam,14/01/2020,177.2,326.4,37.86,79.29,72.95,22.01,2.08,16.45,44.07,9.4,15.42,7.65,344.13023255813954,Very Poor
Visakhapatnam,14/02/2017,54.3,122.19,22.18,31.76,34.87,6.86,1.3,4.77,32.83,4.65,9.92,2.39,90.36896551724138,Satisfactory
Visakhapatnam,14/02/2018,52.38,113.91,0.98,6.49,2.22,1.42,0.51,8.12,81.06,4.17,7.44,1.8,87.1248275862069,Satisfactory
Visakhapatnam,14/02/2019,94.42,178.56,30.85,60.03,57.02,11.61,1.06,8.19,50.52,3.18,3.84,1.07,212.67517241379312,Poor
Visakhapatnam,14/02/2020,71.21,131.84,3.34,49.67,28.9,14.3,1.14,6.99,28.63,4.46,13.14,2.3,135.85482758620688,Moderate
Visakhapatnam,14/03/2017,42.41,78.96,4.08,18.12,12.86,8.36,1.19,3.49,29.83,3.33,10.59,4.25,70.27896551724137,Satisfactory
Visakhapatnam,14/03/2018,39.85,123.78,9.77,56.73,38.12,10.12,0.78,22.65,29.5,6.55,17.08,3.14,65.95344827586207,Satisfactory
Visakhapatnam,14/03/2019,50.39,159.08,20.49,61.21,49.22,9.92,0.84,25.54,16.02,2.48,5.05,0.67,83.76241379310345,Satisfactory
Visakhapatnam,14/03/2020,29.97,80.28,3.61,27.41,15.55,11.66,0.81,7.98,12.94,2.2,11.38,1.14,49.95,Good
Visakhapatnam,14/04/2017,24.43,67.715,7.6,25.41,0.0,10.29,0.0,11.665,12.835,0.0,0.0,0.0,40.71666666666667,Good
Visakhapatnam,14/04/2018,18.89,55.15,11.59,23.41,21.87,8.92,0.56,15.35,12.73,4.25,7.74,2.54,31.483333333333334,Good
Visakhapatnam,14/04/2019,20.65,85.16,16.65,31.55,30.32,6.09,0.71,9.19,7.99,2.46,6.18,0.72,34.416666666666664,Good
Visakhapatnam,14/04/2020,18.97,65.8,14.74,29.57,27.71,6.95,0.11,7.14,13.23,2.84,6.59,0.98,31.616666666666667,Good
Visakhapatnam,14/05/2017,17.06,61.129999999999995,14.350000000000001,30.07,0.0,7.5,0.0,7.055,14.455,0.0,0.0,0.0,28.433333333333334,Good
Visakhapatnam,14/05/2018,15.15,56.46,13.96,30.57,25.58,8.05,0.46,6.97,15.68,4.41,9.64,3.32,25.25,Good
Visakhapatnam,14/05/2019,37.06,122.82,5.88,10.67,10.43,5.51,0.69,2.64,19.63,2.03,4.12,0.68,61.23931034482759,Satisfactory
Visakhapatnam,14/05/2020,11.88,45.86,2.73,11.76,8.43,12.04,0.11,7.66,14.72,1.8,7.74,0.63,19.8,Good
Visakhapatnam,14/06/2017,25.43,97.18,5.795,29.28,0.0,13.175,0.0,13.125,23.855000000000004,0.0,0.0,0.0,42.38333333333333,Good
Visakhapatnam,14/06/2018,38.98,148.5,8.86,46.8,32.22,14.31,0.53,18.59,32.99,4.68,10.14,3.34,64.48344827586206,Satisfactory
Visakhapatnam,14/06/2019,39.18,130.58,10.88,54.95,38.2,2.65,0.97,18.97,21.48,7.25,15.75,3.93,64.82137931034482,Satisfactory
Visakhapatnam,14/06/2020,21.33,83.23,2.81,34.56,20.43,9.78,0.58,9.37,29.44,2.29,5.91,0.97,35.55,Good
Visakhapatnam,14/07/2016,37.09,98.23,14.05,49.9,34.78,13.3,1.09,9.28,33.36,5.24,8.33,7.04,61.290000000000006,Satisfactory
Visakhapatnam,14/07/2017,36.83,91.61,15.195,43.78,0.0,11.57,0.0,6.0,20.645,0.0,0.0,0.0,60.85068965517241,Satisfactory
Visakhapatnam,14/07/2018,36.57,84.99,16.34,37.66,33.32,9.84,0.54,2.72,7.93,5.02,13.48,4.64,60.41137931034483,Satisfactory
Visakhapatnam,14/07/2019,28.47,84.28,11.2,41.79,31.34,6.26,0.37,6.88,4.38,4.2,9.27,1.79,47.45,Good
Visakhapatnam,14/08/2016,28.14,93.6,10.66,34.82,24.89,13.82,1.02,35.15,35.95,5.28,8.93,4.41,46.900000000000006,Good
Visakhapatnam,14/08/2017,37.995000000000005,87.81,18.235,45.445,0.0,12.82,0.0,23.945,22.1,0.0,0.0,0.0,62.81913793103449,Satisfactory
Visakhapatnam,14/08/2018,47.85,82.02,25.81,56.07,50.81,11.82,1.01,12.74,8.25,6.64,18.06,7.4,79.47068965517242,Satisfactory
Visakhapatnam,14/08/2019,38.11,101.57,7.43,22.38,17.94,10.34,0.75,10.36,15.09,5.31,11.18,3.51,63.01344827586207,Satisfactory
Visakhapatnam,14/09/2016,28.28,55.62,18.71,23.62,25.46,11.15,0.73,15.97,32.27,4.33,7.98,5.72,47.13333333333334,Good
Visakhapatnam,14/09/2017,45.230000000000004,86.655,15.55,33.07,0.0,10.485,0.0,11.370000000000001,25.01,0.0,0.0,0.0,75.04379310344828,Satisfactory
Visakhapatnam,14/09/2018,62.18,117.69,12.39,42.52,32.7,9.82,1.13,6.77,17.75,6.18,19.36,4.48,105.02827586206897,Moderate
Visakhapatnam,14/09/2019,39.35,93.44,8.6,39.29,28.02,6.93,0.73,11.27,28.48,3.61,11.06,4.13,65.10862068965517,Satisfactory
Visakhapatnam,14/10/2016,89.96,94.0,37.46,88.72,71.16,12.63,1.34,17.6,14.47,9.45,14.82,17.37,199.86344827586203,Moderate
Visakhapatnam,14/10/2017,74.0,96.675,25.73,69.245,0.0,0.18,0.0,13.14,26.160000000000004,0.0,0.0,0.0,145.3793103448276,Moderate
Visakhapatnam,14/10/2018,58.04,99.35,14.0,49.77,37.85,12.16,0.61,8.68,37.85,4.62,10.6,3.73,96.68827586206896,Satisfactory
Visakhapatnam,14/10/2019,28.02,46.85,1.95,27.55,15.79,3.44,0.56,30.78,43.62,2.96,8.28,1.88,46.7,Good
Visakhapatnam,14/11/2016,77.51,115.91,3.53,26.66,16.63,14.09,1.15,9.79,75.77,5.0,7.55,3.51,157.36172413793105,Moderate
Visakhapatnam,14/11/2017,30.55,54.72,4.37,16.56,12.06,1.38,0.76,3.89,63.31,2.92,4.8,1.09,,
Visakhapatnam,14/11/2018,72.47,131.34,3.42,21.2,14.06,10.68,0.75,8.52,133.4,3.96,5.55,1.38,140.15620689655174,Moderate
Visakhapatnam,14/11/2019,55.7,104.68,2.94,30.96,18.83,42.86,1.0,7.36,78.85,2.8,7.56,1.24,92.73448275862069,Satisfactory
Visakhapatnam,14/12/2016,62.66,102.67,4.05,22.56,15.08,12.02,1.15,31.35,90.96,5.54,5.84,2.8,106.66689655172412,Moderate
Visakhapatnam,14/12/2017,66.31,97.69,1.73,24.11,14.13,14.84,0.93,6.7,64.81,2.54,5.99,0.93,119.12724137931035,Moderate
Visakhapatnam,14/12/2018,80.16,144.93,4.29,20.91,14.62,12.2,0.79,7.69,98.99,4.15,6.86,1.38,166.40827586206893,Moderate
Visakhapatnam,14/12/2019,36.82,71.34,4.09,25.16,16.72,13.26,0.89,7.86,65.75,3.01,6.26,1.32,60.83379310344827,Satisfactory
Visakhapatnam,15/01/2017,76.86,123.73,3.89,23.54,15.42,13.1,0.98,4.77,105.22,3.72,5.78,1.95,155.14275862068965,Moderate
Visakhapatnam,15/01/2018,113.89,203.02,20.08,47.37,41.32,19.15,1.37,11.01,60.7,4.12,5.69,1.9,279.141724137931,Poor
Visakhapatnam,15/01/2019,76.5,269.04,18.07,63.35,48.39,10.91,1.24,31.62,64.29,5.73,9.25,4.0,153.91379310344828,Moderate
Visakhapatnam,15/01/2020,89.81,180.44,20.01,50.12,42.92,11.56,1.26,6.53,34.36,5.8,9.92,3.41,199.35137931034484,Moderate
Visakhapatnam,15/02/2017,74.8,181.65,40.55,51.11,60.16,9.42,1.57,10.04,39.01,7.32,13.83,3.81,148.1103448275862,Moderate
Visakhapatnam,15/02/2018,67.26,169.98,4.29,11.17,9.43,2.05,0.71,10.5,58.92,7.43,13.43,4.97,122.37034482758622,Moderate
Visakhapatnam,15/02/2019,55.03,94.34,3.61,30.02,17.16,10.53,0.74,6.43,59.81,1.47,1.98,0.37,91.60241379310345,Satisfactory
Visakhapatnam,15/02/2020,68.69,143.74,2.76,50.22,28.05,13.53,1.29,8.56,23.43,5.32,15.73,2.74,127.25206896551722,Moderate
Visakhapatnam,15/03/2017,36.17,62.62,18.53,23.85,27.71,8.31,0.83,4.73,17.71,4.22,12.31,7.81,59.73551724137931,Satisfactory
Visakhapatnam,15/03/2018,42.34,107.78,16.56,39.02,34.22,10.74,0.83,20.9,11.81,5.38,9.71,2.89,70.16068965517242,Satisfactory
Visakhapatnam,15/03/2019,43.56,116.19,10.54,38.18,28.88,10.07,0.72,12.45,22.29,0.88,1.28,0.18,72.22206896551725,Satisfactory
Visakhapatnam,15/03/2020,34.29,98.12,2.44,29.32,17.16,12.49,0.87,3.4,14.0,4.03,13.12,3.13,56.558965517241376,Satisfactory
Visakhapatnam,15/04/2017,24.91,76.13,6.305,28.4,0.0,11.59,0.0,6.795,14.1,0.0,0.0,0.0,41.516666666666666,Good
Visakhapatnam,15/04/2018,15.53,54.14,10.17,27.48,22.81,10.69,0.48,10.19,14.2,3.34,6.8,1.93,25.883333333333333,Good
Visakhapatnam,15/04/2019,28.84,107.04,20.1,36.27,35.64,6.95,0.84,16.08,7.94,3.54,5.54,1.46,48.06666666666667,Good
Visakhapatnam,15/04/2020,21.07,73.21,13.85,32.55,28.58,5.36,0.11,6.32,13.82,2.58,6.53,1.27,35.11666666666667,Good
Visakhapatnam,15/05/2017,23.240000000000002,80.56,15.29,39.36,0.0,7.640000000000001,0.0,9.83,17.845,0.0,0.0,0.0,38.73333333333334,Good
Visakhapatnam,15/05/2018,25.41,87.91,16.73,46.17,38.16,9.92,0.42,13.34,21.87,5.43,13.4,4.13,42.35,Good
Visakhapatnam,15/05/2019,45.0,113.4,5.28,4.13,6.02,7.08,0.9,7.43,23.34,1.98,3.35,0.59,74.65517241379311,Satisfactory
Visakhapatnam,15/05/2020,11.07,42.11,3.17,11.71,8.78,11.96,0.11,9.7,17.92,1.84,6.42,1.0,18.450000000000003,Good
Visakhapatnam,15/06/2017,32.315,115.11,5.285,32.115,0.0,13.120000000000001,0.0,18.21,24.130000000000003,0.0,0.0,0.0,53.221896551724136,Satisfactory
Visakhapatnam,15/06/2018,53.56,188.11,7.4,52.52,33.19,14.28,0.55,26.72,30.34,5.44,9.36,2.82,89.11862068965517,Satisfactory
Visakhapatnam,15/06/2019,37.35,138.02,7.87,46.38,31.2,2.71,0.76,21.26,24.49,5.66,10.97,3.21,61.72931034482759,Satisfactory
Visakhapatnam,15/06/2020,24.66,100.53,3.66,37.93,22.97,9.22,0.71,7.02,28.63,3.13,6.12,1.51,41.1,Good
Visakhapatnam,15/07/2016,43.67,103.08,12.1,49.19,32.98,13.52,1.02,6.74,26.01,6.66,11.08,6.43,72.40793103448276,Satisfactory
Visakhapatnam,15/07/2017,32.755,76.055,13.05,42.235,0.0,10.19,0.0,5.215,15.995000000000001,0.0,0.0,0.0,53.96534482758621,Satisfactory
Visakhapatnam,15/07/2018,21.84,49.03,14.0,35.28,30.14,6.86,0.42,3.69,5.98,4.51,11.37,3.64,36.4,Good
Visakhapatnam,15/07/2019,22.4,103.5,6.74,36.97,25.14,5.15,0.76,6.45,19.04,5.34,12.88,3.75,37.333333333333336,Good
Visakhapatnam,15/08/2016,27.92,78.98,14.5,35.64,28.18,13.08,1.07,35.46,25.98,5.08,11.15,5.51,46.53333333333334,Good
Visakhapatnam,15/08/2017,33.336666666666666,106.86666666666666,11.393333333333333,33.46666666666667,0.0,12.496666666666666,0.0,28.71,20.956666666666667,0.0,0.0,0.0,54.94816091954023,Satisfactory
Visakhapatnam,15/08/2018,38.75333333333334,134.75333333333333,8.286666666666665,31.293333333333333,9.85,11.913333333333334,0.585,21.96,15.933333333333334,2.75,2.475,0.615,64.10045977011495,Satisfactory
Visakhapatnam,15/08/2019,44.17,162.64,5.18,29.12,19.7,11.33,1.17,15.21,10.91,5.5,4.95,1.23,73.25275862068966,Satisfactory
Visakhapatnam,15/09/2016,13.46,27.95,6.94,14.2,12.09,10.1,0.51,12.08,42.39,3.52,6.14,3.86,22.433333333333337,Good
Visakhapatnam,15/09/2017,37.84,87.80499999999999,12.625,29.29,0.0,10.33,0.0,7.5649999999999995,35.51,0.0,0.0,0.0,62.557241379310355,Satisfactory
Visakhapatnam,15/09/2018,62.22,147.66,18.31,44.38,38.49,10.56,1.03,3.05,28.63,5.87,15.27,6.08,105.1648275862069,Moderate
Visakhapatnam,15/09/2019,37.09,85.61,6.65,33.06,22.99,6.25,0.68,13.99,32.83,2.16,5.95,1.55,61.290000000000006,Satisfactory
Visakhapatnam,15/10/2016,41.24333333333333,90.42999999999999,10.56,39.18,11.495,3.225,0.34,13.2,32.85,1.08,2.975,0.775,68.30770114942528,Satisfactory
Visakhapatnam,15/10/2017,45.39666666666667,95.25,14.469999999999999,45.300000000000004,0.0,0.2,0.0,12.41,32.87,0.0,0.0,0.0,75.32540229885058,Satisfactory
Visakhapatnam,15/10/2018,49.55,100.07,18.38,51.42,42.3,12.79,0.71,11.62,32.89,5.29,12.87,4.86,82.34310344827585,Satisfactory
Visakhapatnam,15/10/2019,45.56,72.39,2.26,21.17,13.09,3.13,0.62,22.43,66.99,2.78,7.42,1.13,75.60137931034484,Satisfactory
Visakhapatnam,15/11/2016,68.7,106.53,3.72,26.07,16.54,12.74,1.13,8.59,70.65,5.25,6.77,4.07,127.28620689655173,Moderate
Visakhapatnam,15/11/2017,13.1,27.08,5.88,14.82,12.59,3.82,0.74,4.74,42.26,2.61,4.33,1.05,21.833333333333332,Good
Visakhapatnam,15/11/2018,57.22,108.41,3.29,18.49,12.5,9.31,0.73,5.04,101.83,3.74,6.09,1.58,95.30275862068964,Satisfactory
Visakhapatnam,15/11/2019,59.7,108.74,2.79,35.91,21.37,30.83,1.11,5.88,74.13,3.08,8.74,1.42,99.49310344827586,Satisfactory
Visakhapatnam,15/12/2016,71.8,117.17,4.18,30.64,19.09,11.53,1.18,31.52,83.67,5.81,6.53,3.57,137.86896551724138,Moderate
Visakhapatnam,15/12/2017,66.12,97.87,6.82,36.82,25.01,13.13,1.04,5.84,71.93,2.95,5.9,1.31,118.47862068965519,Moderate
Visakhapatnam,15/12/2018,78.08,168.15,4.05,19.55,13.69,11.99,0.72,10.34,88.9,3.76,5.03,1.03,159.30758620689653,Moderate
Visakhapatnam,15/12/2019,27.12,54.86,3.71,23.35,15.44,13.29,0.84,7.37,54.39,2.7,7.35,1.1,45.2,Good
Visakhapatnam,16/01/2017,67.81,108.77,10.99,57.83,37.45,13.76,1.42,8.65,64.86,6.43,9.81,8.44,124.24793103448276,Moderate
Visakhapatnam,16/01/2018,123.38,233.26,12.64,53.99,38.84,20.14,1.48,17.97,52.2,4.36,5.93,1.77,302.826511627907,Very Poor
Visakhapatnam,16/01/2019,97.22,185.07,2.43,17.39,11.22,10.75,0.88,12.0,153.41,2.47,2.87,0.61,222.23379310344828,Poor
Visakhapatnam,16/01/2020,71.06,103.17,3.1,31.92,19.5,11.9,1.05,10.02,71.86,4.61,7.73,3.97,135.34275862068966,Moderate
Visakhapatnam,16/02/2017,103.57,205.91,44.55,67.56,72.12,14.22,1.74,31.92,40.03,8.81,15.57,4.77,243.9113793103448,Poor
Visakhapatnam,16/02/2018,72.41,150.5,3.63,8.09,5.75,0.98,0.65,10.83,47.88,5.91,10.28,3.92,139.9513793103448,Moderate
Visakhapatnam,16/02/2019,67.33,138.24,24.49,44.68,43.67,10.43,0.86,7.87,37.87,2.11,3.61,0.68,122.60931034482758,Moderate
Visakhapatnam,16/02/2020,52.52,111.72,2.44,39.0,22.19,12.92,0.99,7.25,18.46,4.71,16.7,2.22,87.36137931034483,Satisfactory
Visakhapatnam,16/03/2017,36.92,78.56,18.26,23.69,27.4,8.93,0.94,10.12,17.9,4.8,19.41,5.07,61.00275862068966,Satisfactory
Visakhapatnam,16/03/2018,42.47,83.23,7.66,34.41,24.53,12.16,0.62,10.7,20.39,5.0,9.77,1.87,70.38034482758621,Satisfactory
Visakhapatnam,16/03/2019,28.18,95.94,5.96,25.99,18.67,8.88,0.59,8.67,18.53,0.94,1.5,0.16,46.96666666666667,Good
Visakhapatnam,16/03/2020,50.96,111.92,2.37,31.88,18.72,12.88,0.92,6.89,15.62,4.26,7.88,2.67,84.72551724137932,Satisfactory
Visakhapatnam,16/04/2017,34.055,84.78999999999999,6.1850000000000005,30.155,0.0,11.170000000000002,0.0,11.864999999999998,17.95,0.0,0.0,0.0,56.16189655172414,Satisfactory
Visakhapatnam,16/04/2018,17.15,57.66,10.0,28.43,23.25,9.46,0.48,16.84,20.28,3.51,7.43,2.09,28.583333333333332,Good
Visakhapatnam,16/04/2019,31.45,120.82,20.27,42.89,39.3,7.41,0.87,19.8,9.43,4.6,7.18,1.72,51.76034482758621,Satisfactory
Visakhapatnam,16/04/2020,21.89,78.22,13.77,36.49,30.61,6.46,0.11,9.16,15.46,3.51,7.6,2.64,36.483333333333334,Good
Visakhapatnam,16/05/2017,19.925,78.33,14.225,33.480000000000004,0.0,7.9399999999999995,0.0,12.9,13.27,0.0,0.0,0.0,33.208333333333336,Good
Visakhapatnam,16/05/2018,17.96,78.44,14.68,30.47,28.15,9.42,0.5,16.64,11.08,4.81,10.43,2.86,29.933333333333337,Good
Visakhapatnam,16/05/2019,29.21,130.06,10.51,19.75,18.92,12.63,0.84,9.12,15.88,2.87,5.45,0.72,48.68333333333334,Good
Visakhapatnam,16/05/2020,2.0,17.99,1.29,10.24,6.11,9.48,0.11,8.86,19.75,0.73,1.8,0.41,3.3333333333333335,Good
Visakhapatnam,16/06/2017,26.39,95.61999999999999,3.75,25.839999999999996,0.0,12.715,0.0,15.395,33.39,0.0,0.0,0.0,43.983333333333334,Good
Visakhapatnam,16/06/2018,50.78,173.25,6.21,41.44,27.28,15.95,0.39,21.93,47.03,4.84,11.28,1.81,84.42137931034483,Satisfactory
Visakhapatnam,16/06/2019,40.03,141.42,11.35,40.83,30.06,4.1,0.69,21.41,19.68,3.92,9.24,1.68,66.25758620689655,Satisfactory
Visakhapatnam,16/06/2020,21.06,80.51,6.67,40.33,26.81,8.81,0.63,11.09,21.69,3.77,6.55,1.69,35.1,Good
Visakhapatnam,16/07/2016,44.76,111.15,10.93,47.01,31.05,13.58,1.1,4.76,33.86,6.27,8.15,5.02,74.24965517241378,Satisfactory
Visakhapatnam,16/07/2017,36.625,105.17,11.515,40.36,0.0,14.559999999999999,0.0,9.425,21.505,0.0,0.0,0.0,60.50431034482759,Satisfactory
Visakhapatnam,16/07/2018,28.49,99.19,12.1,33.71,27.76,15.54,0.52,14.09,9.15,4.64,10.13,3.96,47.483333333333334,Good
Visakhapatnam,16/07/2019,41.9,130.91,16.51,49.44,39.72,8.12,0.95,5.05,13.19,8.1,20.31,3.74,69.41724137931034,Satisfactory
Visakhapatnam,16/08/2016,25.7,80.46,20.26,39.56,34.38,12.96,1.15,26.2,24.28,5.81,11.49,6.69,42.833333333333336,Good
Visakhapatnam,16/08/2017,34.545,96.065,17.12,36.905,0.0,12.22,0.0,16.1,17.880000000000003,0.0,0.0,0.0,56.9898275862069,Satisfactory
Visakhapatnam,16/08/2018,43.39,111.67,13.98,34.25,29.58,11.48,0.86,6.0,11.48,6.26,12.07,5.15,71.9348275862069,Satisfactory
Visakhapatnam,16/08/2019,30.77,78.38,9.98,17.04,17.2,0.7,0.89,12.98,21.1,6.02,14.37,6.64,,
Visakhapatnam,16/09/2016,24.93,47.83,9.28,25.39,19.28,9.54,0.58,20.6,37.3,4.47,7.64,4.05,41.550000000000004,Good
Visakhapatnam,16/09/2017,46.269999999999996,120.05999999999999,9.955,38.635000000000005,0.0,10.39,0.0,11.725000000000001,31.86,0.0,0.0,0.0,76.80103448275861,Satisfactory
Visakhapatnam,16/09/2018,67.61,192.29,10.63,51.88,36.23,11.24,0.95,2.85,26.42,5.55,13.89,5.44,123.5651724137931,Moderate
Visakhapatnam,16/09/2019,42.98,98.42,7.28,34.0,24.13,7.16,0.84,11.14,38.86,1.87,6.42,2.46,71.24206896551723,Satisfactory
Visakhapatnam,16/10/2016,42.21666666666666,93.61,9.28,32.39333333333333,12.065,3.69,0.42,8.393333333333334,37.78,0.935,3.21,1.23,69.9522988505747,Satisfactory
Visakhapatnam,16/10/2017,41.45333333333333,88.8,11.28,30.786666666666665,0.0,0.22,0.0,5.646666666666667,36.699999999999996,0.0,0.0,0.0,68.66252873563218,Satisfactory
Visakhapatnam,16/10/2018,40.69,83.99,13.28,29.18,26.32,10.36,0.51,2.9,35.62,3.48,10.58,3.34,67.37275862068965,Satisfactory
Visakhapatnam,16/10/2019,32.93,56.18,5.98,29.73,20.68,1.13,0.74,24.58,52.67,2.97,8.97,1.6,54.26103448275862,Satisfactory
Visakhapatnam,16/11/2016,72.89,108.85,3.44,23.94,15.26,12.01,1.18,10.66,92.13,5.22,6.49,2.84,141.59,Moderate
Visakhapatnam,16/11/2017,6.48,22.89,7.13,11.61,11.94,1.39,0.74,5.57,29.49,2.63,5.43,1.45,10.8,Good
Visakhapatnam,16/11/2018,54.95,111.88,3.34,17.67,12.13,8.49,0.81,3.19,78.71,3.52,6.06,1.96,91.46724137931035,Satisfactory
Visakhapatnam,16/11/2019,57.56,111.17,3.63,38.74,23.55,10.14,0.84,8.04,79.93,5.27,11.02,2.08,95.87724137931035,Satisfactory
Visakhapatnam,16/12/2016,52.28,113.57,8.7,46.05,29.97,9.93,1.14,32.89,61.72,5.59,8.82,5.51,86.95586206896553,Satisfactory
Visakhapatnam,16/12/2017,83.31,163.67,37.77,67.69,66.71,12.29,1.47,14.22,43.04,4.91,8.85,3.08,177.16172413793106,Moderate
Visakhapatnam,16/12/2018,53.03,107.74,4.65,22.34,15.67,10.4,0.61,7.09,49.89,2.87,5.47,0.99,88.22310344827586,Satisfactory
Visakhapatnam,16/12/2019,46.59,84.0,3.45,26.75,17.03,14.5,0.96,7.26,66.3,3.37,6.68,1.25,77.34172413793104,Satisfactory
Visakhapatnam,17/01/2017,68.03,111.45,21.88,68.69,50.86,14.33,1.54,18.4,67.78,5.11,7.06,7.43,124.99896551724139,Moderate
Visakhapatnam,17/01/2018,104.12,200.75,13.68,50.03,37.54,17.26,1.39,12.76,39.92,4.37,5.94,1.84,245.7889655172414,Poor
Visakhapatnam,17/01/2019,102.42,213.54,5.7,29.75,20.46,12.18,0.96,14.97,128.67,3.05,4.94,1.03,239.9855172413793,Poor
Visakhapatnam,17/01/2020,43.36,81.3,2.81,25.07,15.46,10.51,1.03,9.53,59.04,3.12,4.01,0.96,71.88413793103449,Satisfactory
Visakhapatnam,17/02/2017,69.93,177.61,26.33,51.53,48.77,11.25,1.5,14.76,37.05,6.57,15.12,2.23,131.48517241379312,Moderate
Visakhapatnam,17/02/2018,82.74,155.27,1.0,0.51,0.98,0.15,0.73,10.53,30.64,7.24,12.42,4.18,175.2158620689655,Moderate
Visakhapatnam,17/02/2019,50.92,109.68,6.96,34.62,24.08,9.49,0.81,11.06,28.92,1.89,3.65,0.44,84.65793103448277,Satisfactory
Visakhapatnam,17/02/2020,40.92,121.58,2.65,46.46,26.22,11.41,1.03,5.56,13.96,5.59,19.24,3.04,67.76137931034484,Satisfactory
Visakhapatnam,17/03/2017,40.35,85.47,16.28,23.26,25.56,9.15,0.98,10.05,16.28,4.31,12.44,4.64,66.79827586206896,Satisfactory
Visakhapatnam,17/03/2018,96.1,175.91,9.9,66.65,43.48,15.38,1.1,15.43,57.75,8.82,13.14,4.33,218.4103448275862,Poor
Visakhapatnam,17/03/2019,34.35,105.79,12.83,37.82,30.54,11.04,0.62,13.1,15.39,1.44,2.82,0.2,56.66034482758621,Satisfactory
Visakhapatnam,17/03/2020,31.25,113.8,1.96,39.24,22.04,11.4,1.1,6.23,15.2,5.09,10.48,2.66,51.422413793103445,Satisfactory
Visakhapatnam,17/04/2017,29.240000000000002,99.445,6.745,36.615,0.0,11.675,0.0,17.064999999999998,14.14,0.0,0.0,0.0,48.73333333333334,Good
Visakhapatnam,17/04/2018,27.23,85.09,11.53,33.99,27.44,11.95,0.64,27.9,13.08,5.94,12.6,3.14,45.38333333333333,Good
Visakhapatnam,17/04/2019,35.3,116.16,15.75,33.42,30.58,7.0,0.8,6.68,10.95,2.97,5.23,1.21,58.26551724137931,Satisfactory
Visakhapatnam,17/04/2020,15.84,63.94,12.65,31.67,27.13,7.52,0.11,5.51,12.02,2.97,4.85,1.37,26.400000000000002,Good
Visakhapatnam,17/05/2017,13.92,67.78999999999999,12.05,26.075000000000003,0.0,8.76,0.0,8.84,11.175,0.0,0.0,0.0,23.2,Good
